text,label
"Sharp, well-made documentary focusing on Mardi Gras beads. I have always liked this approach to film-making - communicate ideas about a larger, more complex, and often inscrutable phenomenon by breaking the issue down into something familiar and close to home.<br /><br />I am sure most people have heard stories about sweatshops and understand the basic motives behind profit and capitalism, and globalism's effect on poorer nations (however people feel about it). Rather than expound on these subjects and get up on a soapbox (not that there's anything wrong with that, other than such documentaries typically preach to the converted), this documentary simply shows Mardi Gras beads, how they are manufactured, by what people, and under what conditions, and then how they are utilized by consumers at the end of the process. It openly and starkly investigates the motivations of everyone involved in the process, including workers, factory management, American importers, and finally, the consumer at the end of the chain.<br /><br />I felt a little sickened by this; equally by the Mardi Gras revelers, but also by the way the workers in China have accepted their situation as normal and par for the course (even if they have some objections to the details of how they are managed). The footage of the street sweepers cleaning up the beads off the streets at the end, made a particular impression. But that was just my reaction; I can see how someone else might read this documentary a little differently.<br /><br />Unlike other documentaries on this subject, I don't think you have to have any specific political opinion to be affected by this. This is ultimately a story about human beings and our relation to the goods we produce and consume. If you have ever bought a product made in the Far East, this should give you something to think about.<br /><br />Outstanding and highly recommended. Need to see more documentaries like this. Kudos to all of those involved in the making of this film.",1
"Well, it was funny in spots. This film is a 4 or maybe a 3. Its a film that sits on the video shelf and gathers dust. Rent this one after you seen everything else. Beats boredom, but not by that much. My wife like like this film better then I do, maybe its not that bad.",0
"This Academy Award winning short film can rank among the greatest of the genre. Told completely without dialogue, it is a visual treat about a young boy who buys a gold fish, lovingly places him in a bowl then goes off to school, leaving the gold fish unprotected and a window carelessly open. After a while, a neighboring orange tabby comes poking around, comes in through the window and heads slowly for the bowl. The fish apparently knows something is going on and becomes very excited. As the cat comes very near to the bowl, the fish jumps out. The cat catches the fish, drops him back in the bowl and exits through the window he came in just as the boy, not knowing what has happened, gets back. This was amazingly filmed with real animals; how Cousteau got these animals to behave in this manner is remarkable. I only wish this film were available now for people to see; I only saw it once, in 1959 when it was originally released, but it has remained unforgettable.",1
"This is one of the most hilariously bad movies I have ever had the privilege to see.<br /><br />I watched this on DVD with a bunch of friends one Friday night and we just couldn't stop laughing from start to finish.<br /><br />The story is simple enough: terrorists hijack a convoy they think is carrying weapons grade uranium, but it's actually carrying a bunch of man-eating dinosaurs. Easy mistake to make. Cue a startlingly incompetent team of Army Special Forces to tackle the prehistoric beasts. They are led by Colonel Rance, played by Scott Valentine; a man who seems to have perfected 'Smell the fart' acting, as advocated by Joey in Friends.<br /><br />There's plenty of gore and an awful lot of shooting, but unfortunately Rance's team seem to have a problem aiming their weapons in the general direction of a horde of giant, lumbering monsters. Also, the lights always seem to flicker and go out whenever a Velociraptor attacks (preumably so we can't see how bad the creature effects are).<br /><br />Having said all that, we all had a great deal of fun betting on who was going to get their head bitten off next.<br /><br />As a Jusassic Park / Aliens style action adventure this movie stinks worse than a dinosaur's crotch, but as ludicrous, tongue-in-cheek entertainment it's a roaring success.",0
"Watching Josh Kornbluth 'act' in this movie reminds me of my freshman TV production class, where the 'not funny' had the chance to prove just how unfunny they really were!<br /><br />OBVIOUS is the word that comes to mind when I try to synopsize this wannabe comedy. The jokes are sophomoric and telegraphed. The delivery is painfully bad. OUCH!!!!!!! The writing is simply dorkish. It is akin to a Bob Saget show. <br /><br />Watching this movie is as painful as watching a one and a half hour long Saturday Night Live skit (post Belushi). <br /><br />I hated this movie and want my money back!!!",0
"Imagine The Big Chill with a cast of twenty-somethings whose characters are all unlikable, and an iguana-like man-lizard chasing them around and you have an idea of the foolishness herein. On the positive side, the movie does not skimp on showing the monster. There's no peek-a-boo shots, or nighttime scenes where you have to imagine what he looks like; he's right out there folks. Unfortunately, the design and construction aren't that inspired. A little bit of mystery might have helped. Mind you, I've seen far worse, but if you're going to have him out on full display for a lot of the flick, your monster better look damn good. <br /><br />Spoiler Ahead!!!<br /><br />Oh, and there's a twist ending involving the supposedly dead brother that makes absolutely no sense whatsoever. This came as no surprise given the shoddy writing of the script. As for the acting; well let's just say it wasn't painfully bad, but I don't expect we'll be seeing many of these kids in future cinematic outings.<br /><br />Gore quotient: 2 out of 5; Nudity quotient: 1 out of 5; Intelligence quotient: Negligible",0
"EA have shown us that they can make a classic 007 agent and make you feel in the 60's world. The graphics of the game are outstanding and also the voice recording is very professional. I got this game April 2007 (two years after release), and I am still impressed with the gameplay. It's a shame that EA will no longer make 007 games.<br /><br />I give this game 10/10 for the levels it contains, especially the ""consulate"" level. I would recommend this game to anyone from the age of 13 and over. The only thing I didn't like in the game is the Russian boat level, it was too much pressure. On the whole I like the game A LOT!!",1
"What starts out as a very predictable and somewhat drab affair is in the end quite hilarious and entertaining. ""Right to Die"" is not very suspenseful but it more than makes up for that with some outlandish set pieces and over the top gore.<br /><br />Spoilers here: <br /><br />Top credits also go to the dead-on performance from Martin Donovan as one of the most despicable characters ever to grace the screen. Playing the character in a great ""aloof"" fashion, you nearly feel bad for the guy in the end when his grand plan ultimately fails. Corbin Bernsen also chews up the scenery playing a not-so-good-guy who gets his just desserts.<br /><br />End of Spoiler.<br /><br />As a revenge-from-the-dead flick, ""Right to Die"" benefits heavily from it's performers and is more than an OK way to spend less than an hour.",1
"Seven Pounds, this was the movie where I was just convinced Will Smith is really going for the ""I'm going to make you cry"" films. One thing I can give him a ton of credit for, the man can cry. My only thing is, as moving as the story is, Will Smith has proved time and time again that he can act, so why is he taking this extremely depressing story? But nevertheless it's still a good movie. I do have to admit it made me cry, but I felt that the stand out performance was Rosario Dawson, I absolutely love this girl, ever since I saw her in 25th Hour with Ed Norton, I knew this girl was going to go far. She's beautiful, charming, funny and talented, can't wait to see how much further her career is going to go. But her and Will Smith, not so sure if they had the great chemistry that the film needed that would've made this into a great film.<br /><br />Two years ago Tim Thomas was in a car crash, which was caused by him using his mobile phone; seven people died: six strangers and his fiancée. A year after the crash, and having quit his job as an aeronautical engineer, Tim donates a lung lobe to his brother, Ben, an IRS employee. Six months later he donates part of his liver to a child services worker named Holly. After that he begins searching for more candidates to receive donations. He finds George, a junior hockey coach, and donates a kidney to him, and then donates bone marrow to a young boy named Nicholas. Two weeks before he dies he contacts Holly and asks if she knows anyone who deserves help. She suggests Connie Tepos, who lives with an abusive boyfriend. Tim moves out of his house and into a local motel taking with him his pet box jellyfish. One night, after being beaten, Connie contacts Tim and he gives her the keys and deed to his beach house. She takes her two children and moves in to their new home. Having stolen his brother's credentials, and making himself known by his brother's name Ben, he checks out candidates for his two final donations. The first is Ezra Turner, a blind vegetarian meat salesman who plays the piano. Tim calls Ezra Turner and harasses him at work to check if he is quick to anger. Ezra remains calm and Tim decides he is worthy. He then contacts Emily Posa, a self-employed greeting card printer who has a heart condition and a rare blood type. He spends time with her, weeding her garden and fixing her rare Heidelberg printer. He begins to fall in love with her and decides that as her condition has worsened he needs to make his donation.<br /><br />Seven Pounds is a good film and no doubt worth a look, I would just recommend going for the rental vs. the theater. Will Smith pulls in a good performance, but not his best, just most of the film required him crying in every scene, but the last one with him is a doozy. But I loved the ending, it was beautiful and really made you appreciate life and to not take it for granted. There is still good people in this world and Ben's character reminds you to value life and to give to those who are in desperate need. Although he went a little far, but it was still a beautiful story.<br /><br />7/10",1
"""Pandemonium"" is a horror movie spoof that comes off more stupid than funny. Believe me when I tell you, I love comedies. Especially comedy spoofs. ""Airplane"", ""The Naked Gun"" trilogy, ""Blazing Saddles"", ""High Anxiety"", and ""Spaceballs"" are some of my favorite comedies that spoof a particular genre. ""Pandemonium"" is not up there with those films. Most of the scenes in this movie had me sitting there in stunned silence because the movie wasn't all that funny. There are a few laughs in the film, but when you watch a comedy, you expect to laugh a lot more than a few times and that's all this film has going for it. Geez, ""Scream"" had more laughs than this film and that was more of a horror film. How bizarre is that?<br /><br />*1/2 (out of four)",0
"The 40 Year Old Virgin, is about Andy Stitzer, a forty year old man who works in an electronic store and doesn't have much of a social life and is very awkward around women. Some of his co-workers at the store invite him out one night and they discover that Andy, is still a virgin so they plan to help him lose his virginity. One day in the store Andy, meets a woman named Trish, who gives him her phone number and eventually Andy, works up enough courage to go on a date with her and they start to really like each other but Andy, is still very awkward when it comes to sex and he is going to have to tell this to Trish, much to his embarrassment if he can actually get up enough courage to tell her before things get awkward. The 40 Year Old Virgin, has good direction, a good script, good comedic performances by the whole cast, good cinematography and good film editing. The film stars and is co-written by Steve Carell, who does a very good comedic breakthrough performance and his writing for the film is very good too. I was very pleasantly surprised with this film. It is sweet, funny, entertaining, fun, enjoyable, clever, good natured and a good time. This film is just as good as this year's Wedding Crashers, and both films are two of the best comedies I have seen in awhile. The 40 Year Old Virgin, really showcases a lot of talent and it is put to good use and it works as a comedy and a romance and it is sweet and a lot of fun. One of the biggest surprises and one of the best comedies of the year.",1
"This is a great movie. Some will disagree with me but , if you know anything about the bible you know it is. I think everyone should see it!! I agree a new updated version like be nice but the message is still right on. If you can see this movie. Is not a ""scare the hell of you movie"",it is truthful with the Bible. I think the U. N. will play a major role in the world government to come. The last days are lining up with the Bible. Look at what has happened with the chip for dogs and cats that now has come to light to protect on children from being kidnapped. It's the size of a grain of rice. This I feel is the fore runner of the mark of the beast spoken of in the Bible. Without the mark you can't sell or buy, with this chip that small in the future there is no telling how much info can be put on it.",1
"Fairly good romantic comedy in which I don't think I've ever seen Meg looking any cuter. All the players did a good job at keeping this a lively romp. Of course, in the real world no genius mathematician would even glance at some grease monkey, but that is why I love romantic comedies....one can just totally forget reality and have a good time. Nice film. Damn, Meg is a babe, eh?",1
"I loved ""The Curse of Frankenstein"" so much that I rushed out to get ""Frankenstein Must Be Destroyed"" to see Cushing at it again...even if it was without Chistopher Lee this time. To my great disappointment, this movie not only does without Lee, but it does without Frankenstein's Monster altogether! Was it a case of ""If we can't get Lee, we won't have a monster at all""? Why would they do that? The monster is half the fun of the whole thing!! This film is dedicated solely to the study of Baron Frankenstein and his quest to finish experiments he had begun in brain transplants before ending up in an asylum. I found the script extremely weak, with the need to suspend disbelief forced upon the audience a little too much. I'm willing to suspend a fair amount, but this movie got fairly ridiculous, which took me out of the film rather than immersing me in it.<br /><br />Peter Cushing, though, is absolutely brilliant playing pure evil in this film. For being one of the most beloved actors and notoriously sweet men, he sure could play menacing and malevolent extremely well. The supporting cast is competent, but has little to do, even the young doctor and his fiancée blackmailed into helping Frankenstein. A bumbling police chief is introduced, along with his put-upon sidekick, to generate some comic relief, then they are completely dropped from the movie! Why? We are led to believe that the police chief will be the main nemesis of the Baron, then we are led to believe it will be the young doctor, and then it ends up being the victim of Frankenstein's brain transplant experiment. There was no tension, we weren't invested in the ""creature"", and the ending was left so ambiguous as to leave one unsatisfied because it is so clear they are setting up another sequel.<br /><br />Also, there are virtually no ""horror"" elements. Yes, there is a beheading in the beginning (off-camera), and we are treated to the sounds of Cushing cutting the tops of two men's skulls off (again, off camera), and there is the most unsettling and thoroughly unnecessary rape scene (90% of which is, again, off-camera). I understand that there is a love of ""letting the audience imagine it all, for their imaginations are far worse than what we can show"", but come on, if you're not going to give us a Monster, then at least let us SEE the few ""horrific"" elements you do choose to include. Showing us a skeleton in the lab lit with a green light is just not scary.<br /><br />On top of a weak script, I thought the directing was mostly flat. There were a couple of nice shots, but otherwise no excitement, atmosphere, or suspense was generated. The same director did ""Curse"" back in 1958 and I thought it was brilliantly directed...guess he was as uninspired by this film as I was.<br /><br />The movie gets a 4 out of 10 from me strictly for Peter Cushing's powerful, nuanced performance...beyond that, I found little in this movie worth recommending. Instead, my suggestion is to watch ""The Curse of Frankenstein"" and see a truly great Hammer horror film.",0
"Few movies have dashed expectations and upset me as much as Fire has. The movie is pretentious garbage. It does not achieve anything at an artistic level. The only thing it managed to receive is a ban in India. If only it was because of the poor quality of film making rather than the topical controversy, the ban would have been more justifiable.<br /><br />Now that I've got my distress out of my system, I am more able to analyse the movie: <br /><br />* From the onset the movie feels unreal especially when the protagonists start conversing in English. The director, of course, did not make the movie for an Indian audience; however it underestimated its international audiences by over simplifying it. Watching the character of the domestic help conversing in perfect English is too unreal to be true.<br /><br />* Next we get regular glimpses into Radha's dreams. These scenes are not very effective. They coming up as jarring and obstruct the flow of the movie. I'm still wondering how that philosophical dialogue connected to the story. I felt that the surrealism was lost.<br /><br />* The love scenes felt voyeuristic and are probably meant for audience titillation rather than being a powerful statement. In any case, they do not achieve either of the two.<br /><br />* The names chosen for the women, Radha and Sita, are names of Hindu deities and hence been selected to shock the audiences. However, since the film wasn't meant for Indian audiences in the first place, the shock-through-name-selection is not meant to achieve its goal, which is absurd.<br /><br />* The quality of direction is very poor and some key and delicate scenes have been poorly handled. A better director could have made a powerful emotional drama out of the subject.<br /><br />* The acting felt wooden although Nandita Das brought some life into the role, the others were wasted. I always thought that Shabana Azmi was a good actress but her talent is not evident in this film. The male leads were outright rubbish.<br /><br />In case you are a fan of Earth and wish to see more of the director, stay away from this one. Please.",0
"Shown in Australia as 'Hydrosphere', this incredibly bad movie is SO bad that you become hypnotised and have to watch it to the end, just to see if it could get any worse... and it does! The storyline is so predictable it seems written by a high school dramatics class, the sets are pathetic but marginally better than the miniatures, and the acting is wooden.<br /><br />The infant 'muppet' seems to have been stolen from the props cupboard of 'Total Recall'. There didn't seem to be a single, original idea in the whole movie.<br /><br />I found this movie to be so bad that I laughed most of the way through.<br /><br />Malcolm McDowell should hang his head in shame. He obviously needed the money!",0
"Did anyone read the script. This has to be some of the worst writing and directing of the entire year. Three great actors, Paul Giamatti, Rachel Weisz and Miranda Richardson couldn't pull this one out. About two-thirds it looked like Giamatti eyes were saying, I can't believe I signed the contract. It's not the worst movie I ever saw, but it's on the really really bad Christmas movie list. Not enough lines, but what else can be said? Okay, the movie just doesn't move with Vaughn's con-man dialogue, his character is just a creepy guy that you just can't get past. It was just a lackluster walk through, that no one seemed to be able to get into.",0
"A killer, cannibal rapist is killed by a crazed cop on the scene of his latest murder. At his grave a cult have gathered with plans to resurrect him by peeing onto the grave. This of course works and he awakes ripping the guys penis off and he is back into his old killing ways with an all new zombie look. The two cops one of who is going a little crazy about the scum of the city and has a drug problem, are back on the case. Two of the original cult member also tries to stop the killer by resurrecting some other kind of dead thing. Thinking they have filed they leave but out from the grave comes a plastic baby doll that was used in the original resurrection. Sounds a bit confusing really but no its just rubbish.<br /><br />The acting is terrible and one of the cops is the same guy that plays Dr Vincent van Gore in the faces of gore series and he is just as terrible as the annoying cop in this film. The other cop just about struggles to get his terrible lines out. Now I'm all for low budget cinema but this film is just terrible. If it wasn't for the very easy on the eye ladies and their nakedness I would probably have fallen asleep. There is a bit of gore but it's never more than some animal guts placed on the stomach of the victims. The zombie makeup on the other hand looks great and his foot long penis that he uses to rape his victims with is kind of funny at times. There is also a half decent scene where the killer falls in love with a sex doll. The doll with the chipmunks voice is the stupidest thing I have ever seen in a film. It is just a plastic toy on a fishing line.<br /><br />The ending is extremely bad. You would expect the killer to put up much more of a fight than he does. God knows how they made enough money to make a sequel. <br /><br />4/10",0
"I've almost forever been against the inclusion of songs in a movie. My belief was that the quality of the film would automatically be improved if only those extremely annoying songs would be axed. However, things have quickly changed after watching that horrible Black (no songs) & this movie, Page 3 (plenty of songs). While Black was weak to an extreme, Page 3 delivers a gripping story with some strong acting & good direction. The songs were almost incidental & blended in almost seamlessly with the film. There certainly weren't any women getting sprayed with water for no apparent reason from mysterious water sources while gyrating wildly on the streets at night.<br /><br />I was pleasantly surprised with the bold and unabashed approach used by the director. There was no glossing over of anything and almost every scene was completely believable.<br /><br />I'd recommend this films for Hindi-speaking people with at least a slight understanding of Mumbai life. The former because the English subtitling was below par and contained many errors which, at times, completely reversed the meaning of the actual statement. The latter because you'll definitely appreciate the accuracy of the depiction once you've lived it yourself.<br /><br />I'd definitely rank this as a work worthy of international recognition. The scenes with the gossiping drivers was a nice touch and it served simultaneously as a source of genuine humour as well as another perspective on the whole mishmash. The movie does fall short in a few places though, where the characters sometimes say the most inexplicable things which detract from the overall direction of the film.<br /><br />I also thought that a couple of the sadder scenes were not done very well. It was a touch amusing to watch, rather than arouse any feelings of sadness & the whole scene tended to come across as a bit foolish. These are minor issues though, because the film, on the whole, is truly a rare treat to watch.<br /><br />Overall, it's a cynical, pessimistic outlook and a refreshing one at that! Actors, not 'heroes' - that's the key. A chance to glimpse believable human beings in an extraordinary setting - everyday life. A behind-the-scenes look at the extent of the depravity and a rare ray of hope for Indian cinema.<br /><br />8/10.",0
"a movie that attempts to be far smarter than its makers are capable of producing. the movie twists and turns through miriad plot ""surprises"" at a desperate attempt to kep the audience guessing, offcourse puncturing the ""plot"" with steamy scenes they thought would help it along.<br /><br />james belushi is involved in this pseudo-intellectual attempt and just sleep walks through the movie. the same applies for the other ""actors"". the plot is quite silly and tacky. whih in itelf is not such a crime, but towards the end, the tremendous plot-twists get very tiresome and boring.<br /><br />however, the movie does manage to generate some interest in the middle. in all worth a lazy watch on a really boring day, but don't fret if you miss this one.<br /><br />a rather lame 4!",0
i loved this movie it was one of the years best pornos i remember watching it on starz or some god damn thing but it was great. i only saw like half of it and i taped it and all i can say is i loved every minute of what i saw. i didnt sleep for weeks after i saw this movie (although i was very tired.),1
"I don't think I could have enjoyed it more, though certain things were disturbing. I'm not going to say what, if you haven't seen it...you'll have to find out for yourself. At any rate, what movie can lack with Robert Downey Jr.'s puppy-dog eyes? All-in-all, the plot was developed sufficiently. Nothing seemed too rushed, as movies like this tend to be. The characters were like-able, and there were plenty of hilarious scenes in it. The idea over-all is that the story is very well tied together, even if certain aspects may be unsatisfactory...by matter of opinion. But like I said before, it's hard not to love any movie with Robert Downey Jr.",1
this movie is the worst ive seen.. nicole kidman really dissapointed me.. this movie has nothing. i would not watch it again even if it were the last movie on earth. great actors but bad script.,0
"One of the greatest film I have seen this year.Last maybe before sun rise, which is also seen late at night alone in the lab. I like the idea of the film,which suggest free will of man and our weakness against fate.With time past by James and Kathryn are destined to fail and an indescribable sorrow comes. I do like the end. but a big question also comes. The virus shall not be released again, should it?<br /><br />In the last scene in the airport. Jose is sent back to meet James again by future scientists. When he tell him that scientists had already got his message and know someone else would spread the virus. And they two together meet Kathryn when Kathryn tell James the true man is DR. Goines assistant. So it is clearly Jose also get the true information about the virus,(James keep an eye on him at the time remember?) and he has teeth. So why everything is still happen?? Why future scientists don't do anything after the truth is revealed?? My biggest question after the film...",1
"Don't get me wrong. ""GoldenEye"" was revolutionary and is definitely the best FPS game to be based on the 007 franchise. But the series had fallen into a FPS rut. Enter ""Everything or Nothing"", which puts Bond in third-person. When I wrote my earlier review for ""From Russia With Love"", I had finished FRWL and just started EON and judged EON a bit harshly. Even though FRWL definitely has the edge in nostalgia and capturing the essence of the movie franchise, EON definitely is superior in terms of in-depth controls and gameplay variety. Missions range from standard running-and-gunning to driving an SUV, driving an Aston Martin, driving a limousine that is wired to explode, commandeering two different types of tanks a la ""GoldenEye"", riding a motorcycle, flying a helicopter, repelling down a shaft guarded by laser tripwires, and free falling after a plummeting damsel. Sure, vehicle controls are a little clumsy, but the issue here is the variety.<br /><br />As movie adaptations, ""GoldenEye"" and FRWL were all that I could have hoped for. But EON's original storyline adds to the feeling of controlling a James Bond adventure. This is helped by the impressive cast list of Willem DeFoe, Shannon Elizabeth, Heidi Klum, and Misaki Ito. Judi Dench and John Cleese reprise their movie roles of M and Q, respectively, and Pierce Brosnan, while no Sean Connery, adds credibility to the game's proceedings. All characters resemble the stars, with the disappointing exception of Heidi Klum, who's in-game model doesn't do the real-life model justice. Mya's theme song is on par with at least some of the big screen Bond title tunes.<br /><br />The game also plays tribute to some of the older Bond movies. Willem DeFoe's character is a former colleague of Christopher Walken's baddie from ""A View to a Kill"". Richard Kiel appears as Jaws, the hulking henchman from ""The Spy Who Loved Me"" and ""Moonraker"" in three fight scenes, the first and best of which proceeds in the same fashion a fight in the movies would have.<br /><br />Single-player gameplay mainly consists of standard on-foot missions as Bond. Like Bond, you will be able to choose whether to use stealth or go out with guns blazing. The game provides plenty of opportunities to utilize stealth, with plenty of wall and object cover. Unfortunately, unlike FRWL, only one button in EON controls both crouching and wall clinging, so Bond may end up crouching low when he's supposed to be peeking around a corner, and vice-versa. The game also allows players to go into ""Bond reflex"" mode. While you browse your inventory, everything around you will go into super slo-mo, allowing you to analyze objects around you that can be interacted with. While this takes some getting used to, eventually this mode will allow you to perform many spectacular ""Bond moments"", such as shooting down a chandelier to take out four goons underneath, and greatly add to the Bond movie feeling.<br /><br />There are 3 available difficulty levels: Operative, Agent, and Double Oh. On Operative, you can breeze through in a few hours. On Agent, a few weeks. On Double Oh, a few months. The difficulty level can be changed for each individual mission. Garnering high scores on missions will unlock gold and platinum awards and effect features such as vehicle upgrades and the skimpy outfits the Bond girls wear. Some missions can be extremely frustrating due to a scarcity of checkpoints, but when all is said and done, no mission is any longer than a single action scene in a Bond movie.<br /><br />Multi-player, unfortunately, is not as thrilling. ""GoldenEye"" still has the best multi-player mode of any Bond game. EON's main multi-player is a co-op campaign mode that puts players in charge of lesser MI6 agents on a less important mission than Bond's. A more standard third-person death match can be unlocked from this mode. But the single-player mode is the most complete Bond experience to date. The ending, as with most Bond games, is anticlimactic. While the final mission is one of the most aggravating of the game, the final confrontation with the villain is disappointing. Also, levels that require Bond to be speedy become largely a matter of trial and error. Still, for any serious Bond fan, not playing this game is tantamount to missing one of the Bond films.",1
"Reading through all these positive reviews I find myself baffled. How is it that so many enjoyed what I consider to be a woefully bad adaptation of my second favourite Jane Austen novel? There are many problems with the film, already mentioned in a few reviews; simply put it is a hammed-up, over-acted, chintzy mess from opening credits to butchered ending.<br /><br />While many characters are mis-cast and neither Ewan McGregor nor Toni Collette puts in a performance that is worthy of them, the worst by far is Paltrow. I have very much enjoyed her performance in some roles, but here she is abominable - she is self-conscious, nasal, slouching and entirely disconnected from her characters and those around her. An extremely disappointing effort - though even a perfect Emma could not have saved this film.",0
"Every movie from the thirties is dated, but if you were to watch only John Ford movies it would seem more dated than if you watched others. i.e. Grand Hotel is comparatively modern melodrama. With Ford, there's always the hard-sell of someone's nobility (Abe, The Joads). Always the over-emphasis of some heavy's badness. Always the poorly crafted, awkward and obvious scripts. This is no exception. It's just a rather belabored device to deliver sentiment. And sentiment is all this has going for it.<br /><br />What Ford does here doesn't make me appreciative of Lincoln, it just makes me wonder how the States were ever settled by the population of complete morons depicted here. Ford went on to make decent movies. This is too dated to be anything but bad. It feels entirely false. <br /><br />Henry Fonda with a fake nose is bizarre. And no one from Illinois would pronounce the trailing 'S,' or say ""Shonuff!""",0
"Will Farmer (Lanter) plays a computer game that simulates a terrorist attack, and Ripley, the super government computer, designed to profile potential terrorists, tracks him because Will borrowed (by hacking) some money from his next door neighbor's bank account to pay for a class trip to play chess in Philadelphia. The next door neighbor whose computer Will was fixing, has relatives in the mid-east who thru their bank send money to the neighbor's bank , and Ripley sees a terrorist connection. Ripley has the power to call up missile strikes. Oh, oh!<br /><br />This version of War Games has a much faster pace and more aggressiveness than the War Games movie in the early 1980s. Well, the electronic industry has so much more to work with these days. Makes sense. So the movie dazzles us with fantastic CGI on computer screens, and once Joshua, the forerunner to Ripley, is found operational, we are left with watching computer against computer and the humans are cringing, hoping, praying.sort of, oh-oh-ing, OMG-ing, and more cringing hoping things will go their way. In other words we are now experiencing a made-for-TV type movie, and it's Oh Hum Time. Go back to the 1980s and watch the original War Games movie. It's much better. <br /><br />But, we really have to ask ourselves: are we making computers too intelligent where one day, in time, they will rule us? Hmmm..<br /><br />Violence: Yes. Sex: No. Nudity: No. Language: No.",0
"When I started watching this movie I saw the dude from Buffy, Xander, and figured ah how nice that he's still making a living acting in movies. Now a weird movie I can stand, given that it's a good dose of weird like for example David Lynch movies, twin peaks, lost highway etc. And you sort of have to be in the mood for one. This one however made me mockingly remember the crazy websites about there about conspiracy theory's that make absolutely no sense. I mean come on people Nazi's who conspire with America to make an unholy trinity of evil powers? I was surprised they didn't mention the hollow earth in this movie with Hitler flying saucers and lizard people. Maybe if you had like 60 grams of heroine with this movie it would make some sort of sense, but seriously I don't condone drugs like I don't condone this movie. It should be burned, shredded and forgotten just so good ol' Xander might get another acting job. It wasn't his acting though, that was alright, but the script just didn't make any sense. Sorry.",0
"This sword-&-sorcery story of an appallingly brutal and callous ""hero"" vanquishing an evil king is worthless in almost every detail. The acting is horrible from the leads to the supporting roles. The leering, gloating glee with which the director shows the hero smearing blood around is absolutely disgusting; nor is it redeemed by any justice to his cause, since he is as bad as the people he's fighting. Z-movie editing is abundant, including a scene where a character ""dies"" from a sword thrust that very obviously missed completely!<br /><br />The movie is clearly banking on the charms of the female leads, Barbi Benton and Lana Clarkson, who are paraded around mostly naked throughout the movie. As a 20-something male, I will not pretend that female flesh on the screen doesn't attract me. But the treatment of their characters is so degrading and the sex scenes so casual and joyless, that I couldn't enjoy even this aspect of the movie.<br /><br />Most cheesy movies of this era are at least somewhat redeemed by a light-hearted, tongue-in-cheek feel (the sequel is better in this regard), but DEATHSTALKER seems to take itself completely seriously as heroic fantasy. No way! Avoid at all costs!<br /><br />Rating: 1/2 out of ****.",0
"The morbid Catholic writer Gerard Reve (Jeroen Krabbé) that is homosexual, alcoholic and has frequent visions of death is invited to give a lecture in the literature club of Vlissingen. While in the railway station in Amsterdam, he feels a non-corresponded attraction to a handsome man that embarks in another train. Gerard is introduced to the treasurer of the club and beautician Christine Halsslag (Renée Soutendijk), who is a wealthy widow that owns the beauty shop Sphinx, and they have one night stand. On the next morning, Gerard sees the picture of Christine's boyfriend Herman (Thom Hoffman) and he recognizes him as the man he saw in the train station. He suggests her to bring Herman to her house to spend a couple of days together, but with the secret intention of seducing the man. Christine travels to Köln to bring her boyfriend and Gerard stays alone in her house. He drinks whiskey and snoops her safe, finding three film reels with names of men; he decides to watch the footages and discover that Christine had married the three guys and all of them died in tragic accidents. Later Gerard believes Christine is a witch and question whether Herman or him will be her doomed fourth husband. <br /><br />The ambiguous ""The Vierde Man"" is another magnificent feature of Paul Verhoeven in his Dutch phase. The story is supported by an excellent screenplay that uses Catholic symbols to build the tension associated to smart dialogs; magnificent performance of Jeroen Krabbé in the role of a disturbed alcoholic writer; and stunning cinematography. The inconclusive resolution is open to interpretation like in many European movies that explore the common sense and intelligence of the viewers. There are mediocre directors that use front nudity of men to promote their films; however, Paul Verhoeven uses the nudity of Gerard Reve as part of the plot and never aggressive or seeking out sensationalism. Last but not the least; the androgynous beauty of the sexy Renée Soutendijk perfectly fits to her role of a woman that attracts a gay writer. My vote is eight.<br /><br />Title (Brazil): ""O 4o Homem"" (""The 4th Man"")",1
"No real plot to this one, just a series of short skits acting out some VERY old jokes. I chuckled once or twice in the beginning, much to my chagrin. But even at only 73 minutes this film wears out it's welcome before too long and becomes stale and tedious (with some nudity sprinkled in here and there to keep you awake). Still as bad as this movie is (and that's pretty putrid), it's a comedic gem compared to pretty much ANYthing by Aaron Seltzer & Jason Friedberg (Date movie, Epic movie, Meet the Spartans) Also the song is sadly kind of catchy in a sad way.<br /><br />Eye Candy: 11 pair of tits, 3 bushes, 3 asses <br /><br />My Grade: D <br /><br />Code Red DVD Extras: Original trailer for this film; and trailers for ""Beyond the Door"", ""Dead Pit"", ""the Farmer"", ""obsessed Ones"", ""Power Play"", ""Sole Survivor"", & ""Wacky Taxi""",0
